,words
12816,lass
12817,simes
12818,gucken
12819,rappte
12820,wodkaglas
12821,böses
12822,guter
12823,–
12824,donnerstags
12825,schwule
12826,bester
12827,19
12828,leute
12829,ps
12830,drei
12831,bars
12832,sag
12833,fett
12834,küssen
12835,ahuu
12836,moskauer
12837,abschluss
12838,q
12839,scheinchen
12840,eyy
12841,acker
12842,leben
12843,reis
12844,wer
12845,chille
12846,welt
12847,ohh
12848,brrra
12849,hood
12850,fernsehn
12851,wichtig
12852,mule
12853,pommes
12854,tag
12855,wouh
12856,hören
12857,platten
12858,arsch
12859,entspannt
12860,heyey
12861,ohuhh
12862,trans
12863,warn
12864,reich
12865,gut
12866,radio
12867,trotzdem
12868,fasen
12869,hatt
12870,vergangenheit
12871,satt
12872,business
12873,jed
12874,stolz
12875,club
12876,mehr
12877,hart
12878,inter
12879,niemals
12880,pause
12881,mucke
12882,mache
12883,mama
12884,pizza
12885,2
12886,weeissen
12887,geld
12888,heuen
12889,siehst
12890,plan
12891,schwul
12892,kommen
12893,endeffekt
12894,ey
12895,uhh
12896,broke
12897,blut
12898,ja
12899,schreibe
12900,cabrio
12901,fitnessplan
12902,keinn
12903,verkackt
12904,pool
12905,start
12906,schätzen
12907,mann
12908,gönn
12909,stadt
12910,tour
12911,flüchtling
12912,fam
12913,haten
12914,tausend
12915,gehen
12916,goldene
12917,zukunft
12918,damals
12919,bretter
12920,fahren
12921,wodka
12922,ausgelacht
12923,wegen
12924,kokain
12925,kissen
12926,geschissen
12927,gottes
12928,c63
12929,wächst
12930,kummern
12931,aramäer
12932,liebe
12933,gönnn
12934,sitz
12935,bmw
12936,deutschrap
12937,leitung
12938,kommn
12939,jeep
12940,werd
12941,ubahn
12942,woah
12943,testoen
12944,paar
12945,ferrari
12946,leben
12947,rappe
12948,ami
12949,nehm
12950,neukölln
12951,harami
12952,beweisen
12953,fehler
12954,tick
12955,holzfällerhemd
12956,immer
12957,später
12958,weisse
12959,oft
12960,kopfkrise
12961,gut
12962,heiss
12963,eyes
12964,tony
12965,egal
12966,farbe
12967,satt
12968,ghetto
12969,blick
12970,jeans
12971,aggressiv
12972,kurzem
12973,echte
12974,glas
12975,dreissig
12976,soprano
12977,angel
12978,fall
12979,schnell
12980,berlin
12981,nem
12982,träume
12983,kudamm
12984,willst
12985,erfolg
12986,eins
12987,geh
12988,lauf
12989,kauf
12990,vertraut
12991,liegen
12992,tragen
12993,karma
12994,anthrazit
12995,sechs
12996,entscheidungen
12997,mama
12998,böser
12999,junge
13000,vater
13001,schmeckt
13002,frau
13003,meinn
13004,gig
13005,schnee
13006,kippe
13007,gibst
13008,besuch
13009,gin
13010,mashkalarabergang
13011,parliament
13012,lambo
13013,siehst
13014,wege
13015,grenzen
13016,riesen
13017,marokkano
13018,vielleicht
13019,armani
13020,giorgio
13021,kennen
13022,badabadabang
13023,kommen
13024,samra
13025,vorbei
13026,fresse
13027,mut
13028,jahre
13029,leider
13030,drauf
13031,blut
13032,geschworn
13033,ja
13034,morgen
13035,goldschmuck
13036,patronn
13037,stress
13038,letzte
13039,porschen
13040,sneaker
13041,seid
13042,massari
13043,bleib
13044,carbon
13045,riesengross
13046,presto
13047,himmel
13048,61
13049,911
13050,bitt
13051,paris
13052,carrera
13053,eintagsfliegen
13054,rolle
13055,anerkennt
13056,rrah
13057,dafür
13058,richtung
13059,fliesst
13060,steh
13061,leb
13062,reste
13063,schule
13064,gabbanahemd
13065,gerissen
13066,hats
13067,cataleya
13068,lieber
13069,glauben
13070,capone
13071,gallardo
13072,habt
13073,bald
13074,studio
13075,bewegen
13076,seven
13077,kirschen
13078,überall
13079,brombeern
13080,panamera
13081,veneta
13082,bitten
13083,bring
13084,hast
13085,belin
13086,komm
13087,manchmal
13088,steig
13089,dridhe
13090,voll
13091,hören
13092,immer
13093,ans
13094,chanel
13095,boom
13096,po
13097,ku
13098,mary
13099,nummer
13100,oh
13101,gehn
13102,amarena
13103,dardan
13104,glut
13105,radio
13106,heiss
13107,baby
13108,sponsor
13109,rihanna
13110,mister
13111,leder
13112,mehr
13113,chocolada
13114,bon
13115,steh’
13116,lehrer
13117,schuhe
13118,jacke
13119,tragen
13120,mama
13121,insta
13122,cruisen
13123,tom
13124,weeissen
13125,kleide
13126,emirates
13127,benz
13128,eiskugel
13129,aventador
13130,ça
13131,süchtig
13132,moonlight
13133,kommen
13134,bottega
13135,rollkragen
13136,wähl’n
13137,ey
13138,gangsterlove
13139,ford
13140,relax
13141,nirgendwo
13142,weisst
13143,jane
13144,lee
13145,moncler
13146,kopf
13147,tshakalaka
13148,danach
13149,bleib
13150,fliegen
13151,tracks
13152,zweit
13153,süss
13154,bühne
13155,fütter
13156,cool
13157,days
13158,hennessy
13159,kalt
13160,coco
13161,dardy
13162,fahrbahn
13163,nike
13164,handy
13165,klass
13166,parfüm
13167,tanqueray
13168,designerschuhe
13169,fahren
13170,bester
13171,eheh
13172,studio
13173,aufm
13174,hundert
13175,time
13176,container
13177,standards
13178,frühstücken
13179,sag
13180,supersize
13181,nope
13182,fett
13183,ice
13184,g6
13185,beifahrersitz
13186,dollarsign
13187,babypinken
13188,rrh
13189,partys
13190,scheisse
13191,kommn
13192,laufen
13193,abu
13194,bitch
13195,schon
13196,nägel
13197,schmeiss
13198,sign
13199,fällen
13200,frequenz
13201,nutten
13202,fendi
13203,kennst
13204,glotzen
13205,gagagangshit
13206,candy
13207,cotton
13208,instamodels
13209,schwarze
13210,ziehen
13211,zeit
13212,stunde
13213,hit
13214,geburtstag
13215,brauch
13216,wenig
13217,oh
13218,fnshrs
13219,ihnn
13220,krone
13221,queen
13222,egal
13223,diamantbesetzten
13224,christian
13225,jed
13226,cash
13227,vibes
13228,club
13229,ganze
13230,moneybags
13231,sprichst
13232,real
13233,sperr
13234,bezahln
13235,céline
13236,wagen
13237,ansonsten
13238,booty
13239,zeppelin
13240,neben
13241,ganz
13242,fakesis
13243,wache
13244,privatjet
13245,lila
13246,verehrt
13247,flieg
13248,solange
13249,papier
13250,falschen
13251,müssen
13252,farblich
13253,atme
13254,money
13255,uh
13256,schmeckt
13257,bali
13258,hinterher
13259,taschen
13260,thats
13261,beheizt
13262,benz
13263,dressed
13264,bugattis
13265,yen
13266,hunde
13267,schw
13268,unendlich
13269,sitzen
13270,geld
13271,shirin
13272,name
13273,gage
13274,millionen
13275,schwang
13276,armani
13277,zwei
13278,funkelt
13279,dubai
13280,nein
13281,grad
13282,schlaf
13283,uhh
13284,dhabi
13285,portemonnaie
13286,ja
13287,gleichen
13288,selbstverständlich
13289,sagen
13290,meterweit
13291,bunt
13292,pussy
13293,gefällt
13294,drucken
13295,makeup
13296,haltet
13297,brieftaschen
13298,geb
13299,passen
13300,kurz
13301,ritz
13302,eh
13303,mann
13304,versace
13305,leuchten
13306,karten
13307,paris
13308,probefahrt
13309,kommerz
13310,freund
13311,euro
13312,strasse
13313,gottverdammte
13314,dafür
13315,louboutinkisten
13316,david
13317,zählen
13318,oben
13319,geldzählmaschinen
13320,swarovskiunterwäschen
13321,schein
13322,präsenz
13323,grell
13324,ah
13325,schluck
13326,radius
13327,queenshit
13328,–
13329,meim
13330,echt
13331,kriegt
13332,deutsche
13333,liebe
13334,angestrengt
13335,bibel
13336,lieg
13337,fühln
13338,bitten
13339,models
13340,paar
13341,zerbricht
13342,denk
13343,freunde
13344,starken
13345,küsst
13346,schon
13347,weh
13348,tag
13349,gibts
13350,zeit
13351,sterben
13352,tuts
13353,ohoh
13354,oh
13355,oft
13356,gross
13357,warn
13358,whitney
13359,ernst
13360,sehn
13361,ahh
13362,ben
13363,amerika
13364,yeah
13365,fieber
13366,mehr
13367,richtig
13368,herz
13369,tanzt
13370,manch
13371,helfen
13372,stehen
13373,sehen
13374,träume
13375,mal
13376,nie
13377,schönste
13378,mädchen
13379,beim
13380,liegen
13381,müssen
13382,sollen
13383,taucht
13384,mama
13385,beyoncé
13386,fragen
13387,denken
13388,weeissen
13389,ersten
13390,hängen
13391,vincent
13392,habn
13393,perfekte
13394,lieben
13395,plan
13396,verknallt
13397,zwei
13398,wach
13399,nein
13400,vorbei
13401,gedacht
13402,schatz
13403,keinn
13404,versuchen
13405,tinder
13406,kind
13407,kinder
13408,klar
13409,wirklich
13410,linda
13411,haus
13412,fühlen
13413,beschiss
13414,hätt
13415,wohl
13416,mann
13417,hochzeit
13418,bank
13419,footballstar
13420,spielen
13421,ab
13422,ohyeah
13423,verklagen
13424,cool
13425,dafür
13426,durchgeplant
13427,hoch
13428,medizin
13429,tun
13430,gta
13431,lieber
13432,gehen
13433,glaub
13434,glauben
13435,ah
13436,–
13437,lesen
13438,zeihen
13439,pack
13440,eis
13441,flext
13442,bleiben
13443,klassik
13444,kmn
13445,weissdiamant
13446,kunden
13447,nascar
13448,arsenal
13449,replay
13450,weekend
13451,hast
13452,schwarzlicht
13453,komm
13454,kippen
13455,ap
13456,leben
13457,ecstasy
13458,bruder
13459,kriminell
13460,ballern
13461,jungs
13462,lack
13463,voll
13464,oh
13465,gib
13466,schwarzen
13467,schwarzer
13468,fasen
13469,magazin
13470,siesta
13471,nacht
13472,narcotrafik
13473,lucry
13474,yeah
13475,jed
13476,jaja
13477,cash
13478,club
13479,cls
13480,glänzt
13481,riechen
13482,audemars
13483,schnell
13484,extasy
13485,stehen
13486,plastik
13487,ganz
13488,baller
13489,twoface
13490,bewaffnet
13491,steckst
13492,piguet
13493,scheine
13494,vollgeladen
13495,rolln
13496,automatik
13497,fick
13498,vollautomatik
13499,seinn
13500,sowas
13501,arktis
13502,gas
13503,akhi
13504,heckler
13505,sowie
13506,klassiker
13507,stecken
13508,benz
13509,pampam
13510,geld
13511,aufgewachsen
13512,party
13513,roll
13514,schiess
13515,neuen
13516,moschee
13517,koka
13518,flexen
13519,kommen
13520,vorbei
13521,life
13522,schwarzweiss
13523,portemonnaie
13524,ja
13525,scarface
13526,hol
13527,marginal
13528,neues
13529,pistolen
13530,stress
13531,koch
13532,gang
13533,outfit
13534,ab
13535,stadt
13536,preis
13537,finanziert
13538,matrix
13539,strasse
13540,bigbooty
13541,trafik
13542,hennessy
13543,goldring
13544,modeatelier
13545,nike
13546,tns
13547,morgens
13548,zählen
13549,ring
13550,fest
13551,bündel
13552,gehen
13553,gitter
13554,ah
13555,abends
13556,kofferraum
13557,dahin
13558,abgeturnt
13559,find
13560,gestern
13561,sag
13562,minuten
13563,gebe
13564,brauche
13565,paff
13566,falls
13567,tow
13568,ghettostar
13569,heh
13570,rausch
13571,kommn
13572,woah
13573,schon
13574,khabib
13575,leben
13576,geschuftet
13577,frei
13578,welt
13579,voll
13580,stacks
13581,zehn
13582,hören
13583,immer
13584,woahwoah
13585,zeit
13586,wenig
13587,eim
13588,reise
13589,sassen
13590,nacht
13591,egal
13592,yeah
13593,jed
13594,tze
13595,ruhe
13596,jaja
13597,cash
13598,einfach
13599,fresh
13600,ganze
13601,slomo
13602,pocket
13603,ganz
13604,modus
13605,fünfsternhotel
13606,dreh
13607,astoria
13608,fokus
13609,lounge
13610,mache
13611,raus
13612,flieg
13613,jajaja
13614,gas
13615,ding
13616,selfies
13617,schrei
13618,zweihundert
13619,meinn
13620,designerhemd
13621,selfie
13622,stecken
13623,pushte
13624,maserati
13625,geld
13626,party
13627,heuen
13628,roll
13629,eigentlich
13630,suite
13631,haut
13632,wärn
13633,wach
13634,lange
13635,ja
13636,falle
13637,traum
13638,spotlight
13639,letzte
13640,pussy
13641,kopf
13642,flecken
13643,geblendet
13644,limit
13645,fliegen
13646,eh
13647,hochzeit
13648,ende
13649,himmel
13650,hingeh
13651,globus
13652,rollen
13653,stadt
13654,reden
13655,rari
13656,fliesst
13657,steh
13658,leb
13659,junggeselle
13660,offwhites
13661,lass
13662,rollin
13663,glauben
13664,zelln
13665,grenze
13666,meim
13667,proculin
13668,profivertrag
13669,aufm
13670,koks
13671,eis
13672,dobermannbisse
13673,fraun
13674,sag
13675,fackelt
13676,weggebracht
13677,patte
13678,geh’
13679,hassan
13680,stimme
13681,ma’
13682,’ne
13683,paar
13684,bewege
13685,gi
13686,arm
13687,schnapp
13688,schon
13689,kippen
13690,oldtimer
13691,dünnem
13692,raubüberfall
13693,ware
13694,draufgänger
13695,voll
13696,immer
13697,ziehen
13698,vertrau
13699,fliehn
13700,tisch
13701,leichen
13702,dienstwaffe
13703,zahln
13704,blutig
13705,kripo
13706,gib
13707,ihnn
13708,heiss
13709,regen
13710,suche
13711,fahr
13712,sehn
13713,zivi
13714,nacht
13715,bös
13716,hof
13717,kriminalgewalt
13718,fallen
13719,verdoppel
13720,haydar
13721,rein
13722,klappmesser
13723,rot
13724,brechstange
13725,maybach
13726,einsatz
13727,nem
13728,ganz
13729,geh
13730,nie
13731,hunderttausend
13732,skimaske
13733,maskiert
13734,mache
13735,rolln
13736,raus
13737,fick
13738,junge
13739,müssen
13740,sollen
13741,sek
13742,mama
13743,nase
13744,siebener
13745,zellentrakt
13746,schnappt
13747,miete
13748,sl
13749,roli
13750,postbank
13751,festnahme
13752,benz
13753,knast
13754,flucht
13755,fleecejacke
13756,kasse
13757,sitzen
13758,charts
13759,roadrunner
13760,500
13761,schwarz
13762,vielleicht
13763,kommen
13764,hab’
13765,lange
13766,tripolis
13767,habibi
13768,aufreisser
13769,interface
13770,knallt
13771,osama
13772,tod
13773,schneit
13774,bein
13775,jage
13776,reingrapscht
13777,atem
13778,schüsse
13779,shoote
13780,fahr’
13781,fliegen
13782,amphetamin
13783,sklasse
13784,pate
13785,keller
13786,ende
13787,rindersteak
13788,verblute
13789,kugeln
13790,rollen
13791,gute
13792,fickt
13793,rrah
13794,einbruch
13795,kalt
13796,feind
13797,strafanstalt
13798,handschelle
13799,ticket
13800,ah
13801,damals
13802,sehe
13803,parallel
13804,zeihen
13805,lehrerinnn
13806,schecks
13807,louis
13808,rules
13809,steige
13810,ringe
13811,bleiben
13812,block
13813,original
13814,daydate
13815,yeahyeah
13816,doggy
13817,leş
13818,capital
13819,drehn
13820,bratans
13821,falln
13822,saudi
13823,hand
13824,nehmn
13825,gewaschen
13826,bring
13827,hajde
13828,wind
13829,rolex
13830,bratuchas
13831,bitch
13832,bababam
13833,leben
13834,haha
13835,bruder
13836,diablo
13837,wer
13838,hops
13839,ohh
13840,freestylen
13841,rs6
13842,voll
13843,danke
13844,draussen
13845,immer
13846,anhalt
13847,bra
13848,digga
13849,hilfiger
13850,essen
13851,welten
13852,verehrerinnn
13853,gladbach
13854,around
13855,oh
13856,gib
13857,frischer
13858,trotzdem
13859,nehmen
13860,menge
13861,mhm
13862,jajajaja
13863,ot
13864,ahh
13865,sex
13866,harald
13867,hell
13868,bratan
13869,farbe
13870,makarow
13871,yeah
13872,einn
13873,brrarrahrrahrrah
13874,jed
13875,lenkrad
13876,jaja
13877,yeahyeahyeah
13878,cash
13879,hellwach
13880,unsre
13881,bambam
13882,glänzt
13883,präsisuite
13884,everything
13885,fall
13886,stapel
13887,mehreren
13888,kc
13889,berlin
13890,tagteam
13891,hobbys
13892,illegal
13893,zelle
13894,lage
13895,mal
13896,scharfen
13897,ballen
13898,stern
13899,festivals
13900,belstaff
13901,woddi
13902,stuttgart
13903,wohnung
13904,paffpaff
13905,fick
13906,liegen
13907,dinger
13908,tragen
13909,pepsi
13910,müssen
13911,bababambam
13912,summer
13913,uh
13914,flaschen
13915,nachts
13916,roli
13917,fm
13918,taschen
13919,bullen
13920,ohohh
13921,rennn
13922,hängen
13923,machens
13924,drrt
13925,hazeblunt
13926,habn
13927,lambo
13928,heuen
13929,roll
13930,gucci
13931,kritiker
13932,momentane
13933,babam
13934,krass
13935,ancelotti
13936,verschieden
13937,bababababam
13938,nein
13939,jam
13940,grad
13941,stehn
13942,cem
13943,ey
13944,bescheid
13945,vier
13946,ja
13947,huh
13948,kolleg
13949,capi
13950,weisst
13951,willkomm
13952,bratinas
13953,frédéric
13954,flex
13955,treff
13956,geschafft
13957,belgrad
13958,fühlen
13959,billiger
13960,uff
13961,na
13962,wassern
13963,pennn
13964,murciélago
13965,taui
13966,ab
13967,gott
13968,kafa
13969,tilidin
13970,bitches
13971,hey
13972,audi
13973,steh
13974,wandschrank
13975,rebell
13976,hurrikan
13977,menemen
13978,bündel
13979,gehen
13980,ah
13981,–
13982,sexy
13983,meim
13984,ruhig
13985,rennen
13986,bleibst
13987,bock
13988,schrein
13989,beine
13990,sag
13991,geben
13992,hand
13993,nehmn
13994,faxen
13995,heh
13996,nimm
13997,distanz
13998,kommn
13999,bring
14000,längst
14001,paar
14002,laufen
14003,schassen
14004,küsst
14005,schon
14006,quatschen
14007,frei
14008,bruder
14009,visier
14010,kenn
14011,voll
14012,kleinen
14013,draussen
14014,besser
14015,nummer
14016,leeren
14017,leichen
14018,dealt
14019,wörter
14020,ihnn
14021,gut
14022,schreien
14023,erfunden
14024,dabei
14025,egal
14026,mister
14027,satt
14028,makarow
14029,beiseite
14030,blass
14031,fuss
14032,mehr
14033,real
14034,vertickt
14035,falsches
14036,simpel
14037,schnell
14038,waffen
14039,nem
14040,blei
14041,ganz
14042,baller
14043,mal
14044,gesprochene
14045,willst
14046,eins
14047,wenns
14048,geh
14049,gar
14050,weed
14051,fangen
14052,falschen
14053,money
14054,dicka
14055,grinsen
14056,prozent
14057,wen
14058,schiesserei
14059,dreck
14060,erbarmen
14061,party
14062,videoclips
14063,regnet
14064,zwei
14065,kennen
14066,kommen
14067,fake
14068,posen
14069,lange
14070,leider
14071,regel
14072,ner
14073,platz
14074,ja
14075,acht
14076,gesicht
14077,sagen
14078,knallt
14079,keinn
14080,pow
14081,qualität
14082,fass
14083,vorbeibeibei
14084,kumpels
14085,wirklich
14086,bleib
14087,wand
14088,waffe
14089,mann
14090,gang
14091,feinde
14092,stadt
14093,scharfe
14094,davon
14095,partner
14096,reden
14097,strasse
14098,hallo
14099,cool
14100,magen
14101,scheiss
14102,runter
14103,animes
14104,trage
14105,lieber
14106,gehen
14107,glaub
14108,messer
14109,meim
14110,ekho
14111,louis
14112,wegen
14113,anklage
14114,hundert
14115,drei
14116,dunkeln
14117,tappen
14118,hashtag
14119,capione
14120,schickimicki
14121,capo
14122,silva
14123,sig
14124,geben
14125,tow
14126,twin
14127,deinn
14128,lieg
14129,sagst
14130,hast
14131,sogar
14132,free
14133,ferrari
14134,wurd
14135,chartet
14136,verwundert
14137,kilo
14138,ohh
14139,blitzer
14140,bunkert
14141,bra
14142,vay
14143,topten
14144,vavavayvay
14145,heiss
14146,erfunden
14147,richter
14148,nizza
14149,ahh
14150,killer
14151,kleine
14152,bratan
14153,alcantara
14154,einn
14155,stinksauer
14156,nachgewiesen
14157,jaja
14158,einfach
14159,byebye
14160,anwalt
14161,dreissig
14162,fame
14163,stapel
14164,blei
14165,baller
14166,lage
14167,erkennt
14168,fick
14169,taucht
14170,blinder
14171,haftbefehl
14172,silber
14173,weeissen
14174,geschnappt
14175,kontostand
14176,punkte
14177,waren—pscht
14178,verschwunden
14179,z
14180,ballert
14181,roll
14182,bababyebye
14183,problem
14184,gucci
14185,vielleicht
14186,zwei
14187,glitzer
14188,nein
14189,vorbei
14190,ey
14191,litauer
14192,uhh
14193,schlitzer
14194,ja
14195,panik
14196,auftragskiller
14197,pow
14198,idéal
14199,seid
14200,nimo
14201,kopf
14202,bras
14203,darbybitter
14204,lang
14205,kinder
14206,schicke
14207,fliegen
14208,geb
14209,na
14210,benzer
14211,dreihundert
14212,kugeln
14213,bares
14214,rolle
14215,richtung
14216,steh
14217,david
14218,bye
14219,ah
14220,felgen
14221,sau
14222,krieg
14223,leute
14224,unterschätzt
14225,zeug
14226,hotelzimmerpartys
14227,platzen
14228,bratans
14229,okay
14230,schmeissen
14231,kunde
14232,darbis
14233,hotels
14234,werd
14235,bring
14236,paar
14237,fightclub
14238,laufen
14239,komm
14240,schon
14241,bezahlt
14242,leben
14243,bruder
14244,gemalt
14245,welt
14246,werfen
14247,nix
14248,schlampen
14249,trag
14250,spinne
14251,kombi
14252,klo
14253,hören
14254,gibts
14255,bra
14256,autos
14257,niveau
14258,auto
14259,capris
14260,oh
14261,erwischen
14262,lélélélé
14263,schampus
14264,perfekt
14265,sex
14266,extra
14267,satt
14268,kisten
14269,schritte
14270,kripos
14271,jed
14272,brra
14273,lächeln
14274,trinken
14275,gesponsort
14276,einfach
14277,potsdamer
14278,letletletlet
14279,cabrioletlet
14280,esse
14281,rufen
14282,maybach
14283,berlin
14284,tanzen
14285,nem
14286,betäube
14287,schlampe
14288,scampis
14289,letletlet
14290,lila
14291,kahis
14292,ehre
14293,erkennt
14294,laut
14295,teuersten
14296,sollen
14297,fahrn
14298,bababambam
14299,mai
14300,playboy
14301,sinne
14302,schmeckt
14303,flaschen
14304,denken
14305,tom
14306,weeissen
14307,batzenbündel
14308,verstecken
14309,nackt
14310,selb
14311,hublot
14312,regentropfen
14313,hörn
14314,geschneidert
14315,lambo
14316,kiloweise
14317,let
14318,roll
14319,siehst
14320,filetlet
14321,filme
14322,gucci
14323,koka
14324,riech
14325,ferraris
14326,batzen
14327,nein
14328,vorbei
14329,grad
14330,verwanzen
14331,jahre
14332,ford
14333,wolln
14334,platz
14335,ja
14336,taş
14337,kolleg
14338,ballerts
14339,bu
14340,kämpf
14341,fliegen
14342,nenenenenen
14343,unten
14344,typ
14345,uff
14346,na
14347,paris
14348,letlet
14349,tai
14350,cabrioletletletlet
14351,bitches
14352,paranoia
14353,hallo
14354,hunger
14355,steh
14356,pelélé
14357,oben
14358,schlafen
14359,lass
14360,ah
14361,–
14362,lélélé
14363,chill
14364,bah
14365,babyface
14366,namen
14367,capital
14368,fraun
14369,schnaps
14370,darbi
14371,gleiche
14372,liebe
14373,capiguccicaballero
14374,asiaten
14375,nafris
14376,guten
14377,bratuha
14378,abend
14379,deinn
14380,babe
14381,bitten
14382,zerozero
14383,hajde
14384,rammo
14385,komm
14386,andren
14387,leben
14388,bruder
14389,gesagt
14390,motherfuckerkrasse
14391,verdienn
14392,danke
14393,schwarze
14394,hören
14395,bra
14396,zeit
14397,digga
14398,verreise
14399,brauch
14400,wenig
14401,derselb
14402,oh
14403,gib
14404,weisse
14405,haze
14406,übertrieb
14407,aufstehn
14408,heiss
14409,veysel
14410,heb
14411,glück
14412,egal
14413,wunderschönen
14414,bratan
14415,lucry
14416,ghetto
14417,einn
14418,kahba
14419,jed
14420,trinken
14421,beiseite
14422,multivitamin
14423,beste
14424,einfach
14425,beat
14426,club
14427,glas
14428,stell
14429,ashraf
14430,laufe
14431,sowieso
14432,hahaha
14433,fall
14434,tanzt
14435,helfen
14436,musik
14437,berlin
14438,stehen
14439,willst
14440,erfolg
14441,mal
14442,braune
14443,giess
14444,vipstisch
14445,geh
14446,kauf
14447,laden
14448,jackycola
14449,woddi
14450,verteile
14451,seinn
14452,müssen
14453,rum
14454,fragen
14455,gefallen
14456,dicka
14457,denken
14458,spass
14459,ganzen
14460,meinn
14461,weeissen
14462,k
14463,brauchst
14464,sitzen
14465,hero
14466,heuen
14467,roll
14468,name
14469,23
14470,koka
14471,krass
14472,herrn
14473,kings
14474,vip
14475,haschischkaramell
14476,kommen
14477,erzählen
14478,nein
14479,grad
14480,jahre
14481,früh
14482,bescheid
14483,drauf
14484,ner
14485,schatz
14486,allelele
14487,hah
14488,platz
14489,ja
14490,morgen
14491,haschisch
14492,weisst
14493,damen
14494,seid
14495,bras
14496,na
14497,frauen
14498,benzer
14499,gekämpft
14500,feinde
14501,ab
14502,stadt
14503,preis
14504,reden
14505,dafür
14506,aspirin
14507,steh
14508,medizin
14509,lass
14510,schlafen
14511,tausend
14512,gehen
14513,glauben
14514,ticken
14515,grüsse
14516,gleich
14517,stossen
14518,bleibe
14519,bretter
14520,knarre
14521,zeihen
14522,drehen
14523,opferfest
14524,ukraine
14525,klicken
14526,ichichich
14527,kokain
14528,stürmen
14529,organe
14530,rennen
14531,halsadern
14532,namen
14533,gestohln
14534,maschine
14535,motherfucker
14536,bundestag
14537,geben
14538,sig
14539,stech
14540,aktentaschen
14541,zähne
14542,santorini
14543,fotzen
14544,shishalounge
14545,ratten
14546,kommn
14547,fickfick
14548,woah
14549,papiere
14550,reimsuche
14551,zwanzig
14552,komm
14553,haha
14554,ballern
14555,ficken
14556,hood
14557,sheen
14558,chile
14559,voll
14560,wouh
14561,allele
14562,bra
14563,handschellen
14564,dynamit
14565,ak47
14566,niveau
14567,hupa
14568,steche
14569,reportage
14570,ukrainer
14571,charlie
14572,martini
14573,zeugen
14574,scheu
14575,video
14576,lucry
14577,köpfen
14578,klickklick
14579,jaja
14580,einfach
14581,club
14582,bambam
14583,milieu
14584,sigsig
14585,hahaha
14586,terrorist
14587,nitroglycerin
14588,lamborghini
14589,bewaffnet
14590,dreh
14591,maskiert
14592,mache
14593,brrarrah
14594,sowas
14595,inneren
14596,nase
14597,ganzen
14598,scheren
14599,mclaren
14600,wär
14601,cops
14602,bang
14603,verhaftet
14604,nennen
14605,garantieren
14606,bauch
14607,geld
14608,hahahahaha
14609,roll
14610,durchmarschiere
14611,pah
14612,ticktick
14613,limousine
14614,olive
14615,hahahaha
14616,samra
14617,ner
14618,rarrah
14619,libanon
14620,götze
14621,allelele
14622,habibi
14623,durchtrennen
14624,ja
14625,taş
14626,hol
14627,kolleg
14628,capi
14629,zeitlupe
14630,weisst
14631,skrupelloser
14632,sadam
14633,woddilemon
14634,zeig
14635,kopf
14636,treff
14637,attentate
14638,dealer
14639,diggi
14640,spucken
14641,kehle
14642,taşticker
14643,rapper
14644,waffe
14645,uff
14646,ahaha
14647,ganggangganggang
14648,ab
14649,scharfe
14650,luxuskarosse
14651,besoff
14652,schneide
14653,tilidin
14654,rrah
14655,richtung
14656,keinenenene
14657,karre
14658,mic
14659,zählen
14660,überaggressiv
14661,probleme
14662,ticken
14663,spielt
14664,wade
14665,sau
14666,bretter
14667,fahren
14668,kokain
14669,22zoll
14670,kriegt
14671,zahnersatz
14672,brauchen
14673,panama
14674,bitch
14675,schon
14676,ami
14677,ghettogs
14678,nix
14679,immer
14680,ziehen
14681,bra
14682,kaugummi
14683,weisse
14684,brando
14685,gib
14686,amgs
14687,nachos
14688,sehn
14689,kokaina
14690,ahh
14691,nacht
14692,bös
14693,hör
14694,lucry
14695,satt
14696,ghetto
14697,kriegst
14698,einn
14699,sylvie
14700,mercedes
14701,jaja
14702,mhmm
14703,esse
14704,rufen
14705,sehen
14706,ein’n
14707,chill’
14708,kamera
14709,nana
14710,café
14711,hotel
14712,rrahrrah
14713,uppercut
14714,brauchst
14715,marhaba
14716,ballert
14717,türsteher
14718,roll
14719,snickersshake
14720,’n
14721,vaart
14722,kokainreste
14723,kanaks
14724,kommen
14725,guccijogger
14726,ferraris
14727,nein
14728,grad
14729,brabus
14730,lambos
14731,ja
14732,mein’n
14733,kopf
14734,danach
14735,melodien
14736,geb
14737,fliegen
14738,na
14739,benzer
14740,pulver
14741,ab
14742,stadt
14743,trink’
14744,tilidin
14745,bitches
14746,clean
14747,sakkos
14748,gehen
14749,chanukka
14750,chill
14751,felgen
14752,van
14753,fair
14754,sag
14755,okay
14756,deinn
14757,denkst
14758,schaff’
14759,babe
14760,drecksart
14761,hast
14762,wahrheit
14763,sies
14764,komm
14765,schon
14766,leben
14767,art
14768,womit
14769,versaut
14770,kenn
14771,nix
14772,besser
14773,ekelhafte
14774,solltest
14775,gehn
14776,millionär
14777,geglaubt
14778,baby
14779,regen
14780,hatt
14781,fahr
14782,lächeln
14783,aggressiv
14784,kühlschrank
14785,beste
14786,einfach
14787,mehr
14788,komm’
14789,geliebt
14790,tanzen
14791,wurdest
14792,sehen
14793,mal
14794,sclass
14795,scheine
14796,geh
14797,lauf
14798,vertraut
14799,laut
14800,interesse
14801,verkaufen
14802,schämn
14803,chefarzt
14804,hinterher
14805,meinn
14806,schnee
