,words
15294,ey
15295,gedacht
15296,kleinmach
15297,blut
15298,hah
15299,wa
15300,hol
15301,schreibe
15302,traum
15303,lebens
15304,mittelfinger
15305,tropft
15306,genieße
15307,film
15308,kopf
15309,jean
15310,milchstraße
15311,freiheit
15312,tut
15313,fliege
15314,waffe
15315,high
15316,einsam
15317,verdien
15318,skater
15319,schiebe
15320,mach
15321,gott
15322,galaxie
15323,endorphine
15324,cent
15325,duc
15326,35
15327,frühstück
15328,rrah
15329,stoff
15330,kalt
15331,kommt
15332,schieß
15333,ride
15334,runter
15335,dreizehnten
15336,leidenschaft
15337,diesis
15338,sonne
15339,cataleya
15340,fahrstil
15341,adrenalin
15342,lieber
15343,sieg
15344,berliner
15345,dis
15346,wurde
15347,meim
15348,away
15349,time
15350,getgo
15351,waiting
15352,turn
15353,make
15354,hear
15355,believe
15356,proud
15357,went
15358,lose
15359,even
15360,go
15361,going
15362,cant
15363,running
15364,couldnt
15365,ill
15366,know
15367,around
15368,oh
15369,bad
15370,maybe
15371,sex
15372,flame
15373,said
15374,change
15375,doomed
15376,feeling
15377,knew
15378,cause
15379,got
15380,special
15381,dont
15382,every
15383,circle
15384,take
15385,cold
15386,upside
15387,dare
15388,run
15389,let
15390,echo
15391,guy
15392,thought
15393,love
15394,wa
15395,blame
15396,though
15397,gon na
15398,mind
15399,something
15400,feed
15401,aint
15402,tried
15403,tell
15404,season
15405,understand
15406,til
15407,still
15408,abiat
15409,smartphone
15410,scoupé
15411,kokain
15412,ciao
15413,away
15414,daydate
15415,havannanana
15416,capital
15417,jackdanielsice
15418,umarex
15419,darby
15420,stech
15421,montecristo
15422,bunkering
15423,went
15424,hide
15425,coming
15426,going
15427,arm
15428,brandnew
15429,bitch
15430,white
15431,wallah
15432,ticker
15433,drunk
15434,best
15435,completely
15436,huracan
15437,gran
15438,ladekabel
15439,shot
15440,harami
15441,johnny
15442,spotify
15443,fit
15444,cavani
15445,gts
15446,bra
15447,citizen
15448,trident
15449,ashtray
15450,without
15451,gabeln
15452,like
15453,drive
15454,bogner
15455,thing
15456,ukrainian
15457,dad
15458,behind
15459,brrarrarrra
15460,arab
15461,legend
15462,huper
15463,killer
15464,shirt
15465,table
15466,give
15467,finger
15468,buying
15469,ahwrrm
15470,beste
15471,cavalli
15472,mehr
15473,thousand
15474,real
15475,hahaha
15476,look
15477,follower
15478,allin
15479,berlin
15480,samrush
15481,poseidon
15482,hermèsjogger
15483,budapest
15484,gram
15485,two
15486,prick
15487,every
15488,wit
15489,dinger
15490,twenty
15491,turismo
15492,percenteges
15493,havana
15494,tailormade
15495,thats
15496,benz
15497,gibst
15498,subway
15499,snortin
15500,bar
15501,sitting
15502,george
15503,prozente
15504,get
15505,covered
15506,good
15507,fucking
15508,walker
15509,zwei
15510,area
15511,guccijogger
15512,everyone
15513,samra
15514,nein
15515,waistband
15516,hah
15517,driving
15518,usdollar
15519,ja
15520,one
15521,taş
15522,nobleflex
15523,fork
15524,capi
15525,dreizack
15526,five
15527,yes
15528,marlboro
15529,snow
15530,shoe
15531,dealer
15532,bolivia
15533,fire
15534,uff
15535,everybody
15536,charger
15537,daddy
15538,paris
15539,ab
15540,disco
15541,brrarrarra
15542,kafa
15543,cent
15544,watch
15545,click
15546,rrah
15547,foreman
15548,lal
15549,hennessy
15550,cousin
15551,hundred
15552,ring
15553,red
15554,garden
15555,line
15556,handy
15557,hurt
15558,klingelt
15559,debt
15560,time
15561,earn
15562,puttin
15563,find
15564,emirate
15565,killin
15566,turn
15567,wan na
15568,back
15569,make
15570,hear
15571,band
15572,woke
15573,talking
15574,never
15575,lucky
15576,tryna
15577,hunnids
15578,even
15579,went
15580,go
15581,stop
15582,bitch
15583,cant
15584,paradise
15585,four
15586,deal
15587,gossip
15588,came
15589,kill
15590,island
15591,nigga
15592,power
15593,tropic
15594,hit
15595,home
15596,superman
15597,told
15598,competition
15599,know
15600,eat
15601,around
15602,oh
15603,hold
15604,like
15605,could
15606,radio
15607,lotta
15608,baby
15609,right
15610,em
15611,raised
15612,another
15613,balenciaga
15614,tony
15615,affected
15616,half
15617,respect
15618,said
15619,leg
15620,yeah
15621,change
15622,see
15623,dj
15624,business
15625,done
15626,wrong
15627,funny
15628,thousand
15629,shade
15630,week
15631,send
15632,pocket
15633,reppin
15634,856
15635,philly
15636,wanted
15637,girl
15638,got
15639,pirate
15640,strap
15641,dont
15642,show
15643,every
15644,wit
15645,treat
15646,designer
15647,count
15648,sink
15649,county
15650,take
15651,deep
15652,thats
15653,nother
15654,year
15655,strong
15656,asleep
15657,english
15658,nah
15659,profit
15660,straight
15661,needa
15662,get
15663,run
15664,let
15665,name
15666,mixin
15667,mike
15668,5
15669,medicine
15670,10
15671,step
15672,section
15673,snake
15674,third
15675,morning
15676,doin
15677,city
15678,twisted
15679,broke
15680,loso
15681,hill
15682,love
15683,one
15684,wa
15685,closet
15686,moncler
15687,lady
15688,friend
15689,fly
15690,feed
15691,aint
15692,crazy
15693,feel
15694,jersey
15695,built
15696,wastin
15697,fell
15698,imma
15699,trip
15700,litty
15701,honest
15702,runnin
15703,spent
15704,talk
15705,garden
15706,fuck
15707,floor
15708,drill
15709,everywhere
15710,gone
15711,still
15712,13
15713,mille
15714,try
15715,long
15716,time
15717,want
15718,price
15719,since
15720,bucket
15721,wow
15722,offish
15723,never
15724,damn
15725,go
15726,wrist
15727,batmobile
15728,bitch
15729,sainttropez
15730,call
15731,four
15732,ill
15733,worked
15734,bliss
15735,meter
15736,hit
15737,checking
15738,vice
15739,like
15740,50
15741,em
15742,another
15743,necklace
15744,check
15745,ive
15746,said
15747,piss
15748,yeah
15749,waitin
15750,give
15751,goin
15752,pumpin
15753,classic
15754,fist
15755,bat
15756,holiday
15757,light
15758,boxer
15759,girl
15760,whoa
15761,two
15762,dont
15763,carat
15764,stoppin
15765,mama
15766,pitt
15767,sorry
15768,money
15769,take
15770,ooh
15771,apology
15772,yacht
15773,list
15774,official
15775,new
15776,switch
15777,ever
15778,fetus
15779,turnt
15780,dick
15781,doin
15782,life
15783,abercrombie
15784,bought
15785,hard
15786,one
15787,bud
15788,six
15789,five
15790,rich
15791,ayy
15792,advice
15793,shit
15794,fitch
15795,versace
15796,aint
15797,ab
15798,matter
15799,youll
15800,bradley
15801,hey
15802,runnin
15803,ball
15804,day
15805,need
15806,roof
15807,understand
15808,three
15809,test
15810,time
15811,want
15812,death
15813,night
15814,drum
15815,wan na
15816,back
15817,hear
15818,okay
15819,inside
15820,damn
15821,suicidal
15822,fate
15823,anymore
15824,rate
15825,last
15826,went
15827,even
15828,go
15829,message
15830,youre
15831,please
15832,drop
15833,follow
15834,broken
15835,cant
15836,whatsapp
15837,sign
15838,peace
15839,gun
15840,clock
15841,planned
15842,value
15843,load
15844,ticking
15845,running
15846,longer
15847,ill
15848,text
15849,getting
15850,trying
15851,neck
15852,around
15853,glass
15854,like
15855,baby
15856,rest
15857,maybe
15858,revolver
15859,counter
15860,hell
15861,see
15862,haram
15863,give
15864,done
15865,drowning
15866,seventh
15867,fullautomatic
15868,heart
15869,thousand
15870,would
15871,everything
15872,systematically
15873,overdose
15874,quieter
15875,already
15876,tie
15877,push
15878,tighter
15879,think
15880,send
15881,head
15882,answer
15883,cocktail
15884,bullet
15885,endorphin
15886,suicide
15887,move
15888,quicksand
15889,sink
15890,disappears
15891,hate
15892,18th
15893,tramadol
15894,drink
15895,year
15896,pain
15897,ocean
15898,true
15899,panic
15900,get
15901,expect
15902,voice
15903,reparable
15904,ever
15905,blow
15906,anything
15907,life
15908,22incher
15909,tired
15910,love
15911,say
15912,one
15913,wa
15914,capsule
15915,sweet
15916,friend
15917,eating
15918,outside
15919,ghost
15920,far
15921,fly
15922,throttle
15923,skull
15924,matrix
15925,closer
15926,mom
15927,stand
15928,looking
15929,signal
15930,floor
15931,full
15932,gone
15933,mix
15934,hallucination
15935,body
15936,meet
15937,crazy
15938,control
15939,long
15940,want
15941,wan na
15942,alone
15943,hand
15944,believe
15945,making
15946,go
15947,lose
15948,youre
15949,stop
15950,cant
15951,clothes
15952,know
15953,oh
15954,like
15955,didnt
15956,another
15957,begging
15958,said
15959,yeah
15960,see
15961,lip
15962,think
15963,close
15964,cause
15965,got
15966,whisper
15967,trouble
15968,dont
15969,liar
15970,move
15971,uh
15972,ooh
15973,nah
15974,get
15975,let
15976,watching
15977,good
15978,say
15979,one
15980,huh
15981,stay
15982,picture
15983,wont
15984,though
15985,shouldnt
15986,care
15987,happen
15988,slow
15989,kiss
15990,way
15991,startin
15992,fire
15993,feel
15994,hey
15995,need
15996,floor
15997,kinda
15998,ah
15999,gone
16000,forgiven
16001,try
16002,long
16003,time
16004,want
16005,naked
16006,wan na
16007,back
16008,loving
16009,woke
16010,hide
16011,go
16012,shameless
16013,youre
16014,dream
16015,secret
16016,running
16017,uhuh
16018,nooh
16019,neck
16020,oh
16021,screamin
16022,taking
16023,right
16024,afraid
16025,somebody
16026,give
16027,inch
16028,weakness
16029,longest
16030,real
16031,confused
16032,dont
16033,show
16034,uh
16035,thats
16036,run
16037,many
16038,emotion
16039,anything
16040,morning
16041,theyre
16042,tired
16043,face
16044,wont
16045,mind
16046,care
16047,tension
16048,kiss
16049,u
16050,write
16051,history
16052,lung
16053,need
16054,erase
16055,distance
16056,mine
16057,speak
16058,still
16059,try
16060,better
16061,want
16062,price
16063,wan na
16064,make
16065,back
16066,heard
16067,pay
16068,set
16069,guess
16070,even
16071,youre
16072,stop
16073,drop
16074,pretty
16075,cant
16076,call
16077,heaven
16078,mess
16079,totally
16080,sun
16081,know
16082,around
16083,boy
16084,oh
16085,like
16086,right
16087,baby
16088,somebody
16089,check
16090,respect
16091,yeah
16092,see
16093,sizin
16094,together
16095,angel
16096,think
16097,girl
16098,little
16099,got
16100,dont
16101,low
16102,undressed
16103,shut
16104,might
16105,money
16106,uh
16107,county
16108,get
16109,name
16110,don ’ t
16111,mouth
16112,devil
16113,living
16114,ain ’ t
16115,say
16116,work
16117,though
16118,sweet
16119,appreciate
16120,mind
16121,fly
16122,way
16123,really
16124,aint
16125,pick
16126,write
16127,lie
16128,fell
16129,watch
16130,bite
16131,need
16132,talk
16133,line
16134,mine
16135,successful
16136,keep
16137,body
16138,guest
16139,teiln
16140,krieg
16141,wählt
16142,bleiben
16143,knalln
16144,schrein
16145,weheh
16146,liebst
16147,sollst
16148,liebe
16149,schick
16150,falln
16151,scheiß
16152,schuld
16153,würd
16154,arm
16155,bitch
16156,schon
16157,kippen
16158,jugendheim
16159,nehm
16160,ständig
16161,türn
16162,findest
16163,seit
16164,wenig
16165,warn
16166,kannst
16167,nachricht
16168,schreibs
16169,fühle
16170,draußen
16171,nacht
16172,freundinnen
16173,bisschen
16174,gebrochen
16175,ganze
16176,mehr
16177,hart
16178,spielplatz
16179,herz
16180,wartest
16181,häng
16182,ehrensache
16183,getan
16184,nie
16185,lagst
16186,absicht
16187,laut
16188,fragen
16189,wär
16190,nachbar
16191,gin
16192,bar
16193,obwohl
16194,verdient
16195,wenigsten
16196,habn
16197,kasse
16198,augen
16199,vermis
16200,hassen
16201,grade
16202,zeigen
16203,lieben
16204,schreiben
16205,plan
16206,zwei
16207,kommen
16208,weiß
16209,verlassen
16210,scheiße
16211,böse
16212,ja
16213,wa
16214,besoffen
16215,sagen
16216,übertrieben
16217,deswegen
16218,zeig
16219,sinn
16220,klar
16221,fliegen
16222,geb
16223,tut
16224,schaden
16225,mann
16226,saufe
16227,karten
16228,denke
16229,gläser
16230,warum
16231,nächtelang
16232,gehehst
16233,kennn
16234,kanns
16235,wissen
16236,habs
16237,oben
16238,liken
16239,komisch
16240,tun
16241,schreist
16242,rauche
16243,ah
16244,eben
16245,damals
16246,meim
16247,110
16248,studio
16249,better
16250,saw
16251,‘ incredible ’
16252,hear
16253,cory
16254,cypher
16255,paper ’
16256,ray
16257,went
16258,where ’ s
16259,cop
16260,information
16261,took
16262,young
16263,dude
16264,group
16265,shot
16266,found
16267,dropped
16268,battle
16269,either
16270,pray
16271,trying
16272,kid
16273,label
16274,like
16275,could
16276,bad
16277,‘ got
16278,richter
16279,wish
16280,see
16281,harm
16282,beat
16283,starchasers
16284,look
16285,week
16286,pen
16287,known
16288,hit ’
16289,vision
16290,weed
16291,serius
16292,whatever
16293,supporter
16294,dart
16295,true
16296,bar
16297,till
16298,bronx
16299,people
16300,shinin ’ ”
16301,side
16302,alrightyou
16303,city
16304,living
16305,noggin
16306,‘ the
16307,sonic
16308,stay
16309,though
16310,pool
16311,something
16312,shit
16313,crazy
16314,use
16315,‘ what
16316,bed
16317,need
16318,pyramid
16319,disappeared
16320,time
16321,sent
16322,couldn ’ t
16323,lupe
16324,make
16325,wow
16326,heard
16327,cover
16328,hand
16329,performing
16330,beginning
16331,reckless
16332,coming
16333,free
16334,flow
16335,number
16336,paper
16337,invited
16338,guardian
16339,phone
16340,bag
16341,lance
16342,later
16343,wale
16344,factz
16345,freestyling
16346,told
16347,without
16348,lyricist
16349,glad
16350,would
16351,everything
16352,shark
16353,angel
16354,pharell
16355,kat
16356,first
16357,existed
16358,wanted
16359,show
16360,every
16361,na ’ mean ’
16362,recording
16363,sure
16364,hate
16365,spit
16366,take
16367,deep
16368,rugged
16369,year
16370,men
16371,rehab
16372,new
16373,remember
16374,promised
16375,eager
16376,joke
16377,sublime
16378,life
16379,lied
16380,say
16381,one
16382,rhymefest
16383,hiphop
16384,hitting
16385,ducked
16386,leaking
16387,everybody
16388,ten
16389,lift
16390,dissed
16391,mixed
16392,4
16393,east
16394,lost
16395,homeless
16396,became
16397,three
16398,should ’ ve
16399,ring ’
16400,rap
16401,reached
16402,prince
16403,detroit
16404,rhymestyle
16405,back
16406,always
16407,woke
16408,nam ’ saying
16409,goon
16410,charles
16411,even
16412,go
16413,dave
16414,incredible
16415,serious
16416,specialist
16417,b
16418,felt
16419,member
16420,pal
16421,challenged
16422,met
16423,spitting
16424,getting
16425,incubus
16426,hit
16427,boy
16428,substituted
16429,mickey
16430,baby
16431,crime
16432,made
16433,that ’ s
16434,check
16435,hell
16436,said
16437,change
16438,fine
16439,dj
16440,ye ’
16441,wildin
16442,fresh
16443,lighty
16444,weirder
16445,think
16446,transpired
16447,little
16448,got
16449,wit
16450,it ’ s
16451,sound
16452,school
16453,lu ’
16454,brother
16455,argue
16456,game
16457,much
16458,left
16459,suffice
16460,miss
16461,song
16462,truancy
16463,ex
16464,weird
16465,chillin
16466,don ’ t
16467,interviewed
16468,hustle
16469,eminem
16470,next
16471,shooked
16472,love
16473,crazier
16474,aiming
16475,foot
16476,deaded
16477,tragically
16478,friend
16479,bobby
16480,rapped
16481,harlem
16482,u
16483,way
16484,nate
16485,king
16486,write
16487,evicted
16488,matter
16489,tell
16490,short
16491,cool
16492,highschool
16493,mom
16494,day
16495,well
16496,cudder
16497,drip
16498,responded
16499,speak
16500,addiction
16501,want
16502,shinin
16503,helping
16504,chess
16505,drug
16506,loved
16507,never
16508,damn
16509,called
16510,script
16511,sirius
16512,writing
16513,message
16514,going
16515,dismissed
16516,letter
16517,truthfully
16518,chair
16519,art
16520,call
16521,nose
16522,dilla
16523,07 ’
16524,home
16525,strict
16526,yea
16527,battled
16528,track
16529,somebody
16530,kanye
16531,blue
16532,give
16533,skee
16534,shout
16535,blu
16536,figure
16537,dreamcast
16538,fan
16539,arrested
16540,spoke
16541,writtins
16542,wild
16543,soulja
16544,clear
16545,park
16546,beef
16547,jeff
16548,doubting
16549,gig
16550,punched
16551,crashed
16552,stole
16553,get
16554,let
16555,hex
16556,nine
16557,buggin
16558,affliction
16559,lord
16560,thought
16561,ain ’ t
16562,star
16563,sick
16564,wa
16565,myspace
16566,plus
16567,gon na
16568,folarin
16569,lower
16570,past
16571,bidding
16572,rip
16573,bk
16574,‘ they
16575,kicked
16576,fest
16577,gfc
16578,seeing
16579,06 ’
16580,gave
16581,toetotoe
16582,still
16583,lived
16584,scorpion
16585,rock
16586,eis
16587,keins
16588,99
16589,kriegt
16590,liebe
16591,ribéry
16592,schweiz
16593,never
16594,verschwenden
16595,scheiß
16596,werd
16597,wander
16598,komm
16599,cant
16600,frei
16601,wer
16602,welt
16603,hood
16604,wüste
16605,lotto
16606,tanz
16607,dicker
16608,alk
16609,goldenes
16610,zeit
16611,oh
16612,kid
16613,reich
16614,50
16615,baby
16616,appétit
16617,bad
16618,dabei
16619,advent
16620,leid
16621,vibe
16622,föhn
16623,yeah
16624,buy
16625,lasse
16626,gerne
16627,byebye
16628,frieden
16629,seeed
16630,kaufe
16631,real
16632,bon
16633,alt
16634,dritter
16635,verliern
16636,nie
16637,gerechter
16638,angst
16639,glanz
16640,mache
16641,money
16642,uh
16643,frau
16644,dicka
16645,shopp
16646,brot
16647,macht
16648,bauch
16649,allerlei
16650,geld
16651,get
16652,schwimme
16653,momomoney
16654,zwei
16655,big
16656,woo
16657,dubai
16658,allein
16659,vorbei
16660,fresse
16661,weiß
16662,life
16663,ey
16664,schlaf
16665,kaufen
16666,verteilt
16667,wanne
16668,hände
16669,love
16670,ja
16671,schrubbt
16672,yummyyummy
16673,wald
16674,meins
16675,zahl
16676,versenkt
16677,luxusapartments
16678,haus
16679,geb
16680,thyssenkrupp
16681,harlem
16682,eh
16683,mann
16684,heiß
16685,king
16686,sieht
16687,bier
16688,cent
16689,chingching
16690,dollar
16691,robin
16692,feind
16693,mic
16694,kalb
16695,dickes
16696,tun
16697,probleme
16698,turm
16699,ah
16700,franck
16701,control
16702,away
16703,time
16704,want
16705,lippy
16706,got ta
16707,turn
16708,pullin
16709,wan na
16710,alone
16711,order
16712,teasing
16713,pay
16714,tellin
16715,lose
16716,go
16717,youre
16718,going
16719,dance
16720,style
16721,reapply
16722,playing
16723,diva
16724,came
16725,home
16726,glass
16727,hold
16728,mojito
16729,like
16730,right
16731,raised
16732,whispering
16733,dj
16734,beckoning
16735,month
16736,silly
16737,club
16738,mm
16739,look
16740,kanyes
16741,known
16742,eyebrow
16743,light
16744,head
16745,round
16746,cause
16747,close
16748,girl
16749,soul
16750,dont
16751,low
16752,twenty
16753,take
16754,game
16755,song
16756,sayin
16757,bar
16758,eye
16759,let
16760,saying
16761,movida
16762,feisty
16763,love
16764,wa
16765,wont
16766,wink
16767,saturday
16768,slow
16769,telling
16770,way
16771,touching
16772,feel
16773,favorite
16774,play
16775,walk
16776,ride
16777,day
16778,need
16779,touch
16780,toe
16781,actin
16782,time
16783,toast
16784,lighting
16785,reach
16786,back
16787,never
16788,alright
16789,go
16790,carry
16791,bring
16792,youre
16793,stop
16794,drop
16795,hatred
16796,cant
16797,call
16798,felt
16799,ill
16800,ohoh
16801,know
16802,memory
16803,gon
16804,glass
16805,like
16806,wish
16807,somebody
16808,yeah
16809,heart
16810,would
16811,everything
16812,cause
16813,doodoodoo
16814,got
16815,sometimes
16816,powerful
16817,doodoo
16818,believed
16819,drink
16820,ooh
16821,doodoodoodoo
16822,pain
16823,today
16824,someday
16825,remember
16826,name
16827,dark
16828,cheer
16829,ember
16830,say
16831,one
16832,wa
16833,stay
16834,raise
16835,weve
16836,ayy
16837,forever
16838,ayyayy
16839,way
16840,everybody
16841,december
16842,feel
16843,torch
16844,day
16845,hurt
16846,lost
16847,home
16848,long
16849,rolling
16850,like
16851,thing
16852,safari
16853,night
16854,speed
16855,zone
16856,slow
16857,drink
16858,strong
16859,never
16860,post
16861,aint
16862,yeah
16863,vibe
16864,ocean
16865,see
16866,eye
16867,go
16868,gooo
16869,get
16870,tonight
16871,motion
16872,party
16873,tell
16874,going
16875,fast
16876,malone
16877,rise
16878,dance
16879,afterparty
16880,good
16881,5
16882,sun
16883,bacardi
16884,ferrari
16885,ever
16886,emotion
16887,need
16888,nobody
16889,wild
16890,kill
16891,got
16892,one
16893,deepest
16894,still
16895,dont
16896,bout
16897,block
16898,saw
16899,choose
16900,turn
16901,since
16902,wan na
16903,make
16904,back
16905,hear
16906,top
16907,go
16908,lit
16909,cant
16910,skrrt
16911,let ’ s
16912,highest
16913,case
16914,ill
16915,raw
16916,outta
16917,know
16918,around
16919,gon
16920,kid
16921,thing
16922,baby
16923,made
16924,loot
16925,leg
16926,wrapped
16927,yeah
16928,see
16929,heart
16930,break
16931,i ’ m
16932,zoom
16933,real
16934,pourin
16935,live
16936,cross
16937,steel
16938,fume
16939,dawg
16940,round
16941,gorgeous
16942,got
16943,pistol
16944,dont
16945,show
16946,it ’ s
16947,might
16948,uh
16949,familia
16950,room
16951,idea
16952,much
16953,nah
16954,straight
16955,eye
16956,hope
16957,let
16958,beard
16959,stressin
16960,vip
16961,side
16962,doin
16963,life
16964,comin
16965,smoke
16966,fastest
16967,love
16968,ain ’ t
16969,say
16970,hard
16971,wa
16972,stay
16973,molly
16974,wont
16975,rule
16976,drank
16977,boot
16978,mind
16979,fear
16980,fill
16981,soon
16982,quesería
16983,aint
16984,car
16985,gang
16986,feel
16987,keep
16988,thrill
16989,lie
16990,alive
16991,runnin
16992,ah
16993,gone
16994,til
16995,try
16996,want
16997,got ta
16998,dreamin
16999,wan na
17000,make
17001,never
17002,curiosity
17003,youre
17004,dance
17005,drunk
17006,spend
17007,learn
17008,hour
17009,know
17010,oh
17011,oohooh
17012,rest
17013,bad
17014,yeah
17015,heart
17016,thousand
17017,everything
17018,think
17019,whats
17020,close
17021,middle
17022,might
17023,take
17024,doe
17025,thats
17026,miss
17027,ooh
17028,song
17029,eye
17030,get
17031,smile
17032,party
17033,name
17034,good
17035,cure
17036,life
17037,love
17038,rain
17039,gon na
17040,sweet
17041,friend
17042,forever
17043,ten
17044,grew
17045,favorite
17046,tell
17047,road
17048,id
17049,grandma
17050,want
17051,different
17052,secluded
17053,night
17054,turn
17055,pullin
17056,always
17057,vodka
17058,go
17059,emo
17060,bummer
17061,hook
17062,broken
17063,cant
17064,annoying
17065,10k
17066,came
17067,bag
17068,fit
17069,hit
17070,throw
17071,anthem
17072,like
17073,leg
17074,yeah
17075,change
17076,table
17077,buy
17078,social
17079,lip
17080,box
17081,music
17082,stupid
17083,random
17084,someone
17085,pocket
17086,thursday
17087,girl
17088,tantrum
17089,suicide
17090,every
17091,wit
17092,trojan
17093,hate
17094,thats
17095,thick
17096,diluted
17097,left
17098,ocean
17099,awkward
17100,swear
17101,hot
17102,dumb
17103,one
17104,college
17105,superhuman
17106,chick
17107,friend
17108,shit
17109,dropout
17110,day
17111,slogan
17112,line
17113,fuck
17114,twostep
17115,drip
17116,birkin
17117,go—
17118,lead
17119,try
17120,long
17121,coward
17122,ask
17123,different
17124,night
17125,always
17126,never
17127,inside
17128,hand
17129,guess
17130,go
17131,depart
17132,cant
17133,took
17134,art
17135,apart
17136,couldve
17137,beauty
17138,learn
17139,kill
17140,ill
17141,outnumbered
17142,home
17143,know
17144,reciprocal
17145,hold
17146,thing
17147,em
17148,baby
17149,behind
17150,leave
17151,stared
17152,yeah
17153,see
17154,hall
17155,wait
17156,cynical
17157,chaos
17158,scar
17159,everything
17160,light
17161,girl
17162,soul
17163,nothin
17164,dont
17165,thats
17166,therell
17167,cold
17168,song
17169,yet
17170,hope
17171,let
17172,dark
17173,somewhere
17174,fight
17175,ever
17176,difficult
17177,deserve
17178,needed
17179,love
17180,star
17181,one
17182,wa
17183,designed
17184,stay
17185,foot
17186,wrote
17187,showed
17188,start
17189,word
17190,kind
17191,car
17192,past
17193,feel
17194,keep
17195,meaning
17196,part
17197,tell
17198,road
17199,day
17200,became
17201,gone
17202,mix
17203,speak
17204,still
17205,vanilla
17206,wegen
17207,camouflage
17208,rhythm
17209,zuna
17210,capital
17211,2019
17212,capo
17213,featuremusikvideos
17214,leyla
17215,okay
17216,2016
17217,3
17218,2018
17219,pgs
17220,bitter
17221,blabla
17222,go
17223,valentino
17224,piccos
17225,2017
17226,2020
17227,diablo
17228,wer
17229,jlo
17230,dream
17231,flouz
17232,bra
17233,ramo
17234,geht
17235,dardan
17236,michelangelo
17237,sex
17238,sky
17239,musikvideos
17240,hype
17241,video
17242,azad
17243,butrint
17244,imeri
17245,dunkel
17246,wahr
17247,mortel
17248,luciano
17249,jigzaw
17250,nou
17251,snippet
17252,girl
17253,camp
17254,nie
17255,rina
17256,ichs
17257,karma
17258,vollautomatik
17259,2015
17260,amina
17261,schwarzfahrn
17262,bi
17263,lambo
17264,rumble
17265,let
17266,remember
17267,feat
17268,aribeatz
17269,shem
17270,zoey
17271,samra
17272,gt
17273,schlaf
17274,traum
17275,hol
17276,heute
17277,kalim
17278,abdi
17279,memo
17280,idéal
17281,lacrim
17282,sandzo
17283,nimo
17284,•
17285,telefon
17286,achse
17287,eigene
17288,kalazh44
17289,mach
17290,hava
17291,paranoia
17292,azzi
17293,kommt
17294,capimo
17295,cousin
17296,olexesh
17297,lowrider
17298,wissen
17299,lfr
17300,lass
17301,hanybal
17302,trendsetter
17303,samy
17304,royal
17305,celo
17306,stay
17307,shine
17308,know
17309,around
17310,oh
17311,sorry
17312,sweet
17313,wouldnt
17314,like
17315,thing
17316,could
17317,ladadadada
17318,back
17319,way
17320,ooh
17321,never
17322,see
17323,put
17324,coming
17325,stayed
17326,dark
17327,heart
17328,going
17329,runnin
17330,cant
17331,itd
17332,step
17333,ever
17334,bright
17335,light
17336,couldnt
17337,sometimes
17338,mean
17339,know
17340,control
17341,near
17342,ask
17343,oh
17344,hold
17345,like
17346,could
17347,destructive
17348,change
17349,feel
17350,go
17351,lose
17352,drowning
17353,atmosphere
17354,nowhere
17355,let
17356,ahahahah
17357,ahahah
17358,patience
17359,air
17360,call
17361,need
17362,falling
17363,ah
17364,edge
17365,love
17366,running
17367,one
17368,away
17369,want
17370,higher
17371,find
17372,page
17373,wan na
17374,make
17375,always
17376,rather
17377,anymore
17378,set
17379,woah
17380,youre
17381,stop
17382,arm
17383,cant
17384,enough
17385,starting
17386,heaven
17387,nininight
17388,know
17389,oh
17390,dry
17391,like
17392,could
17393,tear
17394,book
17395,baby
17396,right
17397,wish
17398,save
17399,can ’ t
17400,hell
17401,yeah
17402,give
17403,i ’ m
17404,lately
17405,think
17406,door
17407,cause
17408,crawl
17409,dont
17410,leaving
17411,show
17412,every
17413,low
17414,tragedy
17415,hate
17416,take
17417,thats
17418,get
17419,run
17420,firework
17421,torn
17422,contagious
17423,rororock
17424,love
17425,rain
17426,stay
17427,word
17428,lililight
17429,way
17430,fire
17431,favorite
17432,part
17433,walk
17434,day
17435,id
17436,drama
17437,beautiful
17438,inbetween
17439,body
17440,rock
17441,softly
17442,find
17443,saw
17444,tore
17445,offkey
17446,always
17447,set
17448,lose
17449,go
17450,blindly
17451,easy
17452,forest
17453,sign
17454,showing
17455,chapter
17456,closed
17457,know
17458,glass
17459,like
17460,hurtin
17461,made
17462,yeah
17463,chorus
17464,month
17465,done
17466,healing
17467,purpose
17468,killing
17469,think
17470,first
17471,cause
17472,got
17473,two
17474,distorted
17475,burn
17476,world
17477,sang
17478,hate
17479,thick
17480,rosecolored
17481,wed
17482,let
17483,promised
17484,needed
17485,ignored
17486,love
17487,wa
17488,wasnt
17489,goodbye
17490,dancing
17491,u
17492,fire
17493,replaced
17494,put
17495,fell
17496,deserved
17497,gave
17498,adored
17499,want
17500,find
17501,night
17502,wow
17503,level
17504,went
17505,woman
17506,go
17507,course
17508,took
17509,found
17510,know
17511,doesnt
17512,oh
17513,perfect
17514,like
17515,thing
17516,tear
17517,right
17518,another
17519,made
17520,glad
17521,yeah
17522,wrong
17523,sad
17524,lover
17525,mm
17526,shes
17527,real
17528,look
17529,wild
17530,first
17531,little
17532,got
17533,bullet
17534,summer
17535,shell
17536,trust
17537,god
17538,year
17539,new
17540,fast
17541,problem
17542,saying
17543,good
17544,moment
17545,life
17546,love
17547,one
17548,mmmm
17549,wa
17550,wasnt
17551,human
17552,dodged
17553,way
17554,shiny
17555,feel
17556,soak
